2020-05-08 23:35:05,"b'RT @JulioMSilva: El Gobierno de EEUU est\xc3\xa1 dando un subsidio Covid-19, pr\xc3\xa1cticamente universal, de USD$ 1200 por adulto y de USD$500 por cad\xe2\x80\xa6'"
2020-05-08 23:35:05,"b'RT @MinSaludCol: #ReporteCOVID19 \xf0\x9f\xa6\xa0 Para este 8 de mayo, confirmamos en Colombia:\n\n124 recuperados,\n595 nuevos casos y \n21 fallecidos.\n\nAs\xc3\xad,\xe2\x80\xa6'"
2020-05-08 23:35:05,"b'RT @futbolbohemio: Algunos ecuatorianos que juegan en equipos del exterior, ya se encuentran entrenando con las debidas precauciones para e\xe2\x80\xa6'"
2020-05-08 23:35:04,"b'RT @SinlineaMx: \xc2\xbfAdivina qui\xc3\xa9n est\xc3\xa1 detr\xc3\xa1s del reportero del New York Times? \nS\xc3\xad, ese que dice que navegamos entre cad\xc3\xa1veres de Covid-19.\n\xf0\x9f\x91\x89\xe2\x80\xa6'"
2020-05-08 23:35:04,"b'RT @Karlaarcila: Cuando escucho decir a los colegas al aire ""la covid-19"" casi que me sangran los o\xc3\xaddos \xf0\x9f\x98\x96 https://t.co/wWZ2WXK3yH'"
2020-05-08 23:35:04,b'RT @CasaRosada: EN VIVO | Coronavirus COVID-19 - Conferencia de prensa del presidente Alberto Fern\xc3\xa1ndez junto al gobernador de la provincia\xe2\x80\xa6'
2020-05-08 23:35:04,b'RT @CasaRosada: EN VIVO | Coronavirus COVID-19 - Conferencia de prensa del presidente Alberto Fern\xc3\xa1ndez junto al gobernador de la provincia\xe2\x80\xa6'
2020-05-08 23:35:04,b'RT @CasaRosada: EN VIVO | Coronavirus COVID-19 - Conferencia de prensa del presidente Alberto Fern\xc3\xa1ndez junto al gobernador de la provincia\xe2\x80\xa6'
2020-05-08 23:35:04,b'D\xc3\xada 55 de #yomequedoencasa\n\xf0\x9f\x91\x89 Banksy dedica una obra a los sanitarios que hacen frente al coronavirus.\n\xf0\x9f\x91\x89 La guerra c\xe2\x80\xa6 https://t.co/kqK2dmOris'
2020-05-08 23:35:04,b'RT @CarlosAMontaner: Esto es muy serio y sensacional: El Instituto Biol\xc3\xb3gico de Israel completa la fase de desarrollo del anticuerpo COVID-\xe2\x80\xa6'
2020-05-08 23:35:04,b'Ecuador propone grupo de trabajo iberoamericano para despu\xc3\xa9s del COVID-19\nINFORME: https://t.co/h8KCC5gfqt'
2020-05-08 23:35:04,b'@HoyMismoTSI Es m\xc3\xa1s posible que el covid-19 saque patas y haga ejercicio a que el estado haga todo esas recomendaciones \xf0\x9f\x98\x89\xf0\x9f\x99\x83'
2020-05-08 23:35:04,b'PNL ofrece un abanico de soluciones ante los desaf\xc3\xados del Coronavirus https://t.co/4bQ5vz8pMS #PNL #Covid-19\xe2\x80\xa6 https://t.co/0SmZcwCIhL'
2020-05-08 23:35:04,"b'Una mujer que dio positiva por COVID-19 en el estado #Anzo\xc3\xa1tegui, pudo dar a luz a un beb\xc3\xa9 en el hospital centinela\xe2\x80\xa6 https://t.co/jdj4nIEaxq'"
2020-05-08 23:35:03,"b'El Preso Pol\xc3\xadtico Coronel Jos\xc3\xa9 G\xc3\xa1mez Bustamante, recluido en la c\xc3\xa1rcel 26 de Julio, sufre de una serie de graves pa\xe2\x80\xa6 https://t.co/JyJSFCQiPN'"
2020-05-08 23:35:03,b'@carmenporter_ @ccarballo50 Que opina el Dr Carballo sobre un medicamento que desde el Ministerio de Defensa de Isr\xe2\x80\xa6 https://t.co/VTTXiVJ6Mi'
2020-05-08 23:35:03,b'RT @CasaRosada: EN VIVO | Coronavirus COVID-19 - Conferencia de prensa del presidente Alberto Fern\xc3\xa1ndez junto al gobernador de la provincia\xe2\x80\xa6'
2020-05-08 23:35:03,b'RT @CasaRosada: EN VIVO | Coronavirus COVID-19 - Conferencia de prensa del presidente Alberto Fern\xc3\xa1ndez junto al gobernador de la provincia\xe2\x80\xa6'
2020-05-08 23:35:03,b'RT @ExtraVzla: Am\xc3\xa9rica es el continente donde el Covid-19 se expandi\xc3\xb3 m\xc3\xa1s\xc2\xa0r\xc3\xa1pido https://t.co/KZUhNZD1ps'
2020-05-08 23:35:03,"b""Harley 'El Tuerto', el perrito que apoya a m\xc3\xa9dicos de M\xc3\xa9xico a combatir el COVID-19 https://t.co/jy93v1gAEZ"""
2020-05-08 23:35:03,b'RT @GerenciaCNT: Estamos orgullosos de contribuir con el pa\xc3\xads durante esta emergencia. Presidente \n.@Lenin desde la .@cnt_ec continuamos br\xe2\x80\xa6'
2020-05-08 23:35:03,b'RT @CasaRosada: EN VIVO | Coronavirus COVID-19 - Conferencia de prensa del presidente Alberto Fern\xc3\xa1ndez junto al gobernador de la provincia\xe2\x80\xa6'
2020-05-08 23:35:03,b'M\xc3\xa9xico participa en dise\xc3\xb1o de vacuna contra Covid-19.\n\nhttps://t.co/dA0sYw09cR'
2020-05-08 23:35:02,"b'RT @JamesBonn007k: ""NOTICIA IMPORTANTE"" , la mejor explicaci\xc3\xb3n sobre el COVID-19 , EXTRAORDINARIO , todo lo OCULTO sobre este tema, MIRAR,\xe2\x80\xa6'"
2020-05-08 23:35:02,b'RT @FelipeCalderon: Ocultan muertes por Covid-19 en CDMX.- NYT - V\xc3\xada @reforma\n https://t.co/0RB9YQyrkb'
2020-05-08 23:35:02,b'RT @CasaRosada: EN VIVO | Coronavirus COVID-19 - Conferencia de prensa del presidente Alberto Fern\xc3\xa1ndez junto al gobernador de la provincia\xe2\x80\xa6'
2020-05-08 23:35:02,"b'RT @CiroGomezL: Nuestra reportera Miriam Moreno, quien con sus cr\xc3\xb3nicas sobre los hospitales p\xc3\xbablicos document\xc3\xb3 como nadie la historia de e\xe2\x80\xa6'"
2020-05-08 23:35:02,b'RT @Agencia_Andina: \xf0\x9f\x91\x8f\xc2\xa1Admirable! Conoce el pueblo ancashino que logra erradicar el #Covid_19. En este video mira c\xc3\xb3mo lo hizo posible  http\xe2\x80\xa6'
2020-05-08 23:35:02,b'RT @CartonCalderon: @HLGatell \xc2\xbfA qu\xc3\xa9 crees t\xc3\xba que se deba la sincron\xc3\xada de la prensa internacional sobre c\xc3\xb3mo \xf0\x9f\x87\xb2\xf0\x9f\x87\xbd enfrenta al COVID-19?'
2020-05-08 23:35:02,"b'RT @JohnMAckerman: El autor del art\xc3\xadculo basura hoy en @nytimes, lleno de mentiras y opiniones de ""expertos"" inexistentes, es \xc3\xadntimo amigo\xe2\x80\xa6'"
2020-05-08 23:35:02,b'RT @ActualidadRT: Lima ha empezado a incinerar cad\xc3\xa1veres de personas fallecidas por covid-19. Per\xc3\xba ha registrado m\xc3\xa1s de 54.800 infecciones\xe2\x80\xa6'
2020-05-08 23:35:02,b'Abuelita de 102 a\xc3\xb1os le gan\xc3\xb3 la batalla al COVID-19 y ya fue dada de alta en M\xc3\xa9xico https://t.co/hbt87B4nnl'
2020-05-08 23:35:02,"b'RT @MinSaludCol: #ReporteCOVID19 \xf0\x9f\xa6\xa0 Para este 8 de mayo, confirmamos en Colombia:\n\n124 recuperados,\n595 nuevos casos y \n21 fallecidos.\n\nAs\xc3\xad,\xe2\x80\xa6'"
2020-05-08 23:35:02,b'RT @carloswaite: @MartinVizcarraC queda al descubierto por el presidente de Tanzania. \nVean este video para que razonen y sepan la verdad d\xe2\x80\xa6'
2020-05-08 23:35:02,"b'RT @perunewsletters: ""Me sent\xc3\xada como si estuviera bajo el agua"": Un ruso que super\xc3\xb3 el covid-19 narra su experiencia de estar conectado a u\xe2\x80\xa6'"
