"2020-05-11 23:31:49,""b'RT @RuidoEnLaRed: Desde este fin de semana en CDMX, pacientes de COVID-19 y sus familiares pueden comunicarse a trav\xc3\xa9s de viodeollamadas, a\xe2\x80\xa6'""";;;
2020-05-11 23:31:49,b'Otro d\xc3\xada consecutivo sin casos por COVID-19 en San Cayetano - https://t.co/x6heef9vgd https://t.co/hte9ZuTZL7';;;
2020-05-11 23:31:49,b'RT @PanAmPost_es: Un informe de inteligencia alemana revel\xc3\xb3 y difundi\xc3\xb3 una conversaci\xc3\xb3n entre Xi Jinping y Tedros Adhanom del pasado 21 de\xe2\x80\xa6';;;
2020-05-11 23:31:49,b'RT @VTVcanal8: #EnVideo \xf0\x9f\x93\xb9 | As\xc3\xad se desarrolla la reuni\xc3\xb3n de la Comisi\xc3\xb3n Presidencial para la prevenci\xc3\xb3n del Covid-19 liderado por la Vicepr\xe2\x80\xa6';;;
2020-05-11 23:31:49,b'RT @VTVcanal8: Per\xc3\xba reporta 68.822 casos confirmados y 1.961 fallecidos por Covid-19 \n\n#EnDefensaDeLaPatria\n\nhttps://t.co/g183Y6uQ9G https:\xe2\x80\xa6';;;
"2020-05-11 23:31:50,""b'RT @AgustinMillanG: Serie de Debates E-lectorales \n\n11, 18, 25 de mayo y 1 de junio, a las 12:30 hrs por el canal de YouTube del #TEPJF.\xe2\x80\xa6'""";;;
"2020-05-11 23:31:50,""b'RT @marielozadab: Lo que public\xc3\xb3 la Academia de Ciencias, aunque habla de subregistro, no es un estudio final sobre los casos actuales. Son\xe2\x80\xa6'""";;;
"2020-05-11 23:31:50,""b'RT @Mippcivzla: #EnVivo \xf0\x9f\x94\xb4| Vicepdta. @drodriven2, informa que se han detectado 8 nuevos casos de Covid-19 en el pa\xc3\xads  #EnDefensaDeLaPatria\xe2\x80\xa6'""";;;
"2020-05-11 23:31:50,""b'RT @NellyPSUVYa: \xf0\x9f\x93\xa2\xc2\xa1\xf0\x9d\x90\x80\xf0\x9d\x90\xac\xc3\xad \xf0\x9d\x90\xa5\xf0\x9d\x90\xa8 \xf0\x9d\x90\x83\xf0\x9d\x90\xa2\xf0\x9d\x90\xa3\xf0\x9d\x90\xa8!  \xf0\x9f\x87\xbb\xf0\x9f\x87\xaa\n#EnVideo \xf0\x9f\x93\xb9 | Vicepdta.  @drodriven2: No hay otro camino. Es a trav\xc3\xa9s de la interrelaci\xc3\xb3n solidaria, ami\xe2\x80\xa6'""";;;
2020-05-11 23:31:50,b'RT @Fglamas: La Fundaci\xc3\xb3n Garrahan pudo comprar:\n- 8 respiradores de traslado\n- 6 monitores multiparam\xc3\xa9tricos \n- 50 bombas de infusi\xc3\xb3n\n- 13\xe2\x80\xa6';;;
"2020-05-11 23:31:51,""b'@Matador08640286 Esas despensas se est\xc3\xa1n entregando a los sospechosos de Covid-19, para que no salgan de casa, no l\xe2\x80\xa6 https://t.co/1Kr3ZblwcP'""";;;
"2020-05-11 23:31:51,""b'RT @IntenManabi: #Qu\xc3\xa9dateEnCasa | En el cant\xc3\xb3n Flavio Alfaro el Jefe Pol\xc3\xadtico, @omar_dlgado en coordinaci\xc3\xb3n con otras instituciones generan\xe2\x80\xa6'""";;;
2020-05-11 23:31:51,b'#ReporteCOVID19 \xf0\x9f\xa6\xa0 Para este 11 de mayo : \n\n\xe2\x9c\x85 550 nuevos casos \xe2\x9e\xa1\xef\xb8\x8f 11.613 contagiados de COVID-19\n\xe2\x9c\x85 120 nuevos recupe\xe2\x80\xa6 https://t.co/frW2MnE3sv';;;
2020-05-11 23:31:51,b'RT @EugeniaVelsquez: @Yanci_Urbina del @gpfmln pide a @Nelfuent que presente presupuesto de gastos para la emergencia. El funcionario lleg\xc3\xb3\xe2\x80\xa6';;;
"2020-05-11 23:31:52,""b'RT @JuanPabloCalvas: """"Aqui lo dejan morir a uno"""", dijo el diputado por el Amazonas, Camilo Su\xc3\xa1rez, poco antes de morir por covid-19 en Leti\xe2\x80\xa6'""";;;
"2020-05-11 23:31:52,""b'RT @Shaq_20: Recuerden que una vez volvamos a la normalidad, los hospitales podr\xc3\xadan colapsar no s\xc3\xb3lo por COVID-19, sino por atender eso m\xc3\xa1s\xe2\x80\xa6'""";;;
